"","accession","n_seeds","total_area","mean_area","seed_area_sd","mean_convex_hull_area","total_perimeter","mean_perimeter","mean_seed_length","mean_seed_width","mean_seed_extent","mean_solidity","mean_equi_dia","mean_aspect_ratio","plant_id","seedlot","remainder_seed_weight_g","seed_5rac_wt_g","number_of_racemes","subsample","total_seed_weight_g","image_weights_g","seeds_per_g"
"1112","4473",68,51903,763.279411764706,92.1266722990826,789.147058823529,7266.94090890884,106.866778072189,35.3099512492909,28.0595410290886,0.709851968411482,0.967747792477446,31.1184433838201,0.79648576768161,NA,NA,3.2059,0,NA,NA,3.2059,3.2059,21.210892417106
"1113","4474",63,45498.5,722.198412698413,84.4610780603543,740.15873015873,6428.60073292255,102.041281474961,33.4044430445111,27.9992826855372,0.726298383229072,0.975708027714176,30.2700779373734,0.841740704534795,"Ta06540","K1801_R5_C52_Ta04612_seed_lot",2.3721,0,NA,NA,2.3721,2.3721,26.5587454154547
"1114","4475",50,48895.5,977.91,89.4854731113335,1008.87,6091.58139836788,121.831627967358,41.9724118804932,30.2136936187744,0.711505850691549,0.96938743116505,35.2492079595755,0.721158421067754,"Ta07659","Oa079AA087045_seed_lot",0.6076,0,NA,NA,0.6076,0.6076,82.2909809084924
"1115","4477",44,32255.5,733.079545454545,90.6230336230497,751.534090909091,4532.73451602459,103.016693546013,34.0457722056996,27.9235415458679,0.729643224111859,0.975505484663049,30.4905447241281,0.823971524649312,"Ta06375","K1801_R2_C2_Ta04891_seed_lot",0.325,0,NA,NA,0.325,0.325,135.384615384615
"1116","4478",57,40456.5,709.763157894737,115.139864685736,730.517543859649,5848.30218148232,102.601792657584,34.8723533697296,26.2950877725032,0.70558480835911,0.967545703287149,29.8920929188969,0.754940168677946,"Ta07391","Oa072AA086830_seed_lot",0.0924,0,NA,NA,0.0924,0.0924,616.883116883117
"1117","4480",60,42914.5,715.241666666667,100.175629316913,735.991666666667,6194.77736127377,103.246289354563,35.9036106109619,25.7483672698339,0.704682425448783,0.970581380745485,30.0568407071752,0.71588029238532,"Ta07515","Oa075AA086931_seed_lot",3.3778,0,NA,NA,3.3778,3.3778,17.7630410326248
"1118","4485",45,30923,687.177777777778,63.0160653718518,704.533333333333,4496.97715699673,99.9328257110384,33.6086625417074,26.4388077629937,0.724025549612877,0.97541533144574,29.5488127060547,0.787689320850198,"Ta06548","K1801_R6_C14_Ta04877_seed_lot",1.0934,0,NA,NA,1.0934,1.0934,41.15602707152
"1119","4492",85,60629,713.282352941176,86.8802695235978,739.435294117647,8800.79284501076,103.538739353068,34.4715344372918,27.0931466719683,0.711161908513436,0.965052907188597,30.0803696613271,0.789564198799773,"Ta07587","Oa077AA086971_seed_lot",2.2185,0,NA,NA,2.2185,2.2185,38.3141762452107
"1120","4493",30,23468,782.266666666667,116.469082276958,806.866666666667,3215.69376540184,107.189792180061,35.343813641866,28.6228516896566,0.717653058110417,0.969942780764372,31.4703693829989,0.811014793744473,"Ta06955","Oa058AA086457_seed_lot",0.0555,0,NA,NA,0.0555,0.0555,540.540540540541
"1121","4494",76,45650.5,600.664473684211,96.9050183825342,619.177631578947,7142.55613338947,93.9810017551246,31.1618799159401,24.9104633707749,0.708943447261911,0.968993228593194,27.5411886192799,0.800811909564022,"Ta06917","Oa057AA086405_seed_lot",0.9234,0,NA,NA,0.9234,0.9234,82.3045267489712
"1122","4495",80,69718.5,871.48125,88.8715985925335,893.35625,8986.6233612299,112.332792015374,36.2467677116394,31.1019222736359,0.727827969175988,0.975554022289856,33.264349480184,0.859895894262504,"Ta07814","Oa084AA087183_seed_lot",0.4042,0,NA,NA,0.4042,0.4042,197.921820880752
"1123","4496",1,629.5,629.5,NA,648,96.3259010314941,96.3259010314941,33.5309944152832,24.3643779754639,0.678340517241379,0.971450617283951,28.3108511601256,0.726622589050289,"Ta07871","Oa085AA087209_seed_lot",0.0016,0,NA,NA,0.0016,0.0016,625
"1124","4497",49,55731.5,1137.37755102041,150.029112821071,1178.04081632653,6481.97331655025,132.285169725515,45.1415571095992,32.7608750012456,0.706964861132161,0.965579663837448,37.9679088606414,0.728079796059139,"Ta07724","Oa082AA087123_seed_lot",0.3768,0,NA,NA,0.3768,0.3768,130.042462845011
"1125","4498",73,57279,784.643835616438,90.9358931493032,806.280821917808,7849.44047570229,107.526581858935,36.4096575697807,28.0585898830466,0.720098771035597,0.973216036567885,31.54668215928,0.773207551969061,NA,NA,6.4388,0,NA,NA,6.4388,6.4388,11.3375163073865
"1126","4500",61,45340.5,743.286885245902,127.780392960488,763.762295081967,6348.71847832203,104.07735210364,34.3715986032955,27.8579344671281,0.717884844880801,0.972153039855015,30.6024461450985,0.809974575347792,NA,NA,0.1421,0,NA,NA,0.1421,0.1421,429.275158339198
"1127","NULL1",481,178839,371.806652806653,214.468133407541,386.367983367983,35029.766053915,72.8269564530458,24.7763323694653,18.9951296080671,0.696967967204205,0.96167088929076,21.0546238580165,0.779084560910818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","NULL10",128,109772,857.59375,123.903184042009,882.20703125,14410.5336252451,112.582293947227,38.5114485919476,28.6991948485374,0.712785928352387,0.970579867176772,32.8979141969631,0.745277925806546,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","NULL11",181,189383.5,1046.31767955801,142.324560296087,1087.15193370166,22805.1670902967,125.995398288932,42.6781970071529,31.9475933175061,0.70280150215492,0.961398746095456,36.3655841106974,0.749055763131315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","NULL12",42,27370.5,651.678571428571,115.578756879506,672.285714285714,4106.68574512005,97.7782320266678,32.2150902066912,26.3068017278399,0.710790850659967,0.968344430295462,28.6813794464645,0.81941490294816,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","NULL13",135,108101,800.748148148148,142.332958839189,822.559259259259,14599.9549762011,108.147814638526,36.3165500570227,28.3963846736484,0.715611390586511,0.973220708906759,31.7755340832983,0.787131922342795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","NULL14",132,96049,727.643939393939,166.114608306313,748.458333333333,13551.2157434225,102.660725328958,33.8456383473945,27.6563675909331,0.721431465676692,0.972650003984891,30.2625846679433,0.821696173235854,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","NULL15",18,11291.5,627.305555555556,149.680359323861,647.555555555556,1762.5453659296,97.9191869960891,35.5124785635206,22.4601746135288,0.691761886368587,0.965781910548996,27.8622275667125,0.642215937866639,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","NULL16",180,104484.5,580.469444444444,127.887882591183,602.797222222222,16830.5003441572,93.5027796897623,32.0687443203396,23.6398239294688,0.696846651750939,0.962229626253179,26.9754459832485,0.742999044910378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","NULL2",60,40877.5,681.291666666667,119.014038897948,699.383333333333,5933.13060379028,98.8855100631714,32.0467185020447,27.4382726033529,0.726237381273905,0.970227341281978,29.2871673225612,0.857557387159545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","NULL3",73,75702,1037.01369863014,165.427853790531,1071.33561643836,9159.57667982578,125.473653148298,43.5553070486408,30.9034443946734,0.703775830448252,0.967844261442798,36.2195192710388,0.71470453489814,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","NULL4",115,91134,792.469565217391,72.3238418551345,811.713043478261,12376.1821377277,107.618975110676,36.7005141548488,27.8647555143937,0.721704379246146,0.976293827742893,31.7321453195569,0.762461992842241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","NULL5",119,84845,712.983193277311,162.52097560546,732.201680672269,12064.4521200657,101.381950588787,33.6597885003611,27.1928074139507,0.724658470566983,0.974249776874512,29.955925128337,0.813460541776027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","NULL6",101,102316,1013.0297029703,106.128526367376,1043.88118811881,12401.0694351196,122.782865694254,41.4966409135573,31.6922110378152,0.717451239608607,0.970390994594934,35.8636034047601,0.764417772461904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","NULL7",138,121766.5,882.365942028986,287.350116689579,918.380434782609,15945.2800037861,115.545507273812,40.4460823916007,28.3052631495655,0.682618621740021,0.950665132222513,32.8998348156928,0.70330764810953,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","NULL8",158,112872.5,714.382911392405,193.187066265735,737.360759493671,16215.9074169397,102.632325423669,34.2862859919101,26.9342764238768,0.704525439420909,0.968026666545127,29.904966950645,0.790830845445987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","NULL9",66,52023,788.227272727273,215.414487438987,811.090909090909,7054.08809745312,106.880122688684,35.8502110134472,28.0747400558356,0.716910030968298,0.971395288653184,31.2612818080678,0.79270256302658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","4344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06343","K1801_R1_C11_Ta04641_seed_lot",1.561,0,NA,NA,1.561,1.561,NA
"1144","2858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06347","K1801_R1_C2_Ta04565_seed_lot",5.1612,0.3468,NA,0.2075,5.508,0.2075,NA
"1145","4486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06356","K1801_R1_C2_Ta04565_seed_lot",0.6076,0,NA,NA,0.6076,0.6076,NA
"1146","3314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06412","K1801_R2_C27_Ta04561_seed_lot",2.1142,0.259,NA,0.1154,2.3732,0.1154,NA
"1147","4334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06414","K1801_R2_C27_Ta04561_seed_lot",1.84,0,NA,NA,1.84,1.84,NA
"1148","3361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06423","K1801_R3_C12_Ta04447_seed_lot",0.7648,0.1356,NA,NA,0.9004,0.1356,NA
"1149","3313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06425","K1801_R3_C12_Ta04447_seed_lot",1.5179,0.0805,NA,NA,1.5984,0.0805,NA
"1150","3270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06426","K1801_R3_C12_Ta04447_seed_lot",0.0559,0.0024,NA,NA,0.0583,0.0024,NA
"1151","4358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06432","K1801_R3_C5_Ta04747_seed_lot",0.1359,0,NA,NA,0.1359,0.1359,NA
"1152","4349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06437","K1801_R3_C5_Ta04747_seed_lot",0.0272,0,NA,NA,0.0272,0.0272,NA
"1153","4327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06442","K1801_R3_C5_Ta04747_seed_lot",0.0408,0,NA,NA,0.0408,0.0408,NA
"1154","4366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06458","K1801_R3_C7_Ta04522_seed_lot",0.1148,0,NA,NA,0.1148,0.1148,NA
"1155","3300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06460","K1801_R4_C19_Ta04838_seed_lot",0.0028,0.0859,NA,NA,0.0887,0.0859,NA
"1156","3312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06463","K1801_R4_C19_Ta04838_seed_lot",0.3452,0.0849,NA,NA,0.4301,0.0849,NA
"1157","3301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06465","K1801_R4_C19_Ta04838_seed_lot",2.3513,0.1465,NA,NA,2.4978,0.1465,NA
"1158","4337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06476","K1801_R4_C35_Ta04763_seed_lot",0.0952,0,NA,NA,0.0952,0.0952,NA
"1159","3510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06478","K1801_R4_C35_Ta04763_seed_lot",1.319,0.6366,NA,0.2013,1.9556,0.2013,NA
"1160","3330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06499","K1801_R4_C46_Ta04526_seed_lot",1.0358,0.091,NA,NA,1.1268,0.091,NA
"1161","4326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06522","K1801_R5_C38_Ta04574_seed_lot",0.0327,0,NA,NA,0.0327,0.0327,NA
"1162","3359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06525","K1801_R5_C38_Ta04574_seed_lot",0.0455,0.0832,NA,NA,0.1287,0.0832,NA
"1163","3382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06529","K1801_R5_C52_Ta04612_seed_lot",0.5891,0.081,NA,NA,0.6701,0.081,NA
"1164","3505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06536","K1801_R5_C52_Ta04612_seed_lot",4.398,0,NA,NA,4.398,4.398,NA
"1165","4329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06541","K1801_R5_C52_Ta04612_seed_lot",0.1175,0,NA,NA,0.1175,0.1175,NA
"1166","3275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06572","K1801_R6_C44_Ta04613_seed_lot",2.2221,0.2336,NA,NA,2.4557,0.2336,NA
"1167","3315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06574","K1801_R6_C44_Ta04613_seed_lot",0.0302,0.0163,NA,NA,0.0465,0.0163,NA
"1168","3281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06576","K1801_R6_C44_Ta04613_seed_lot",0.2387,0.0578,NA,NA,0.2965,0.0578,NA
"1169","2846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06592","K1801_R7_C25_Ta04825_seed_lot",0.7144,0.1753,NA,0.0997,0.8897,0.0997,NA
"1170","3278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06604","K1801_R7_C44_Ta04446_seed_lot",0.5173,0.0634,NA,NA,0.5807,0.0634,NA
"1171","3328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06659","K1801_R8_C32_Ta04768_seed_lot",2.0024,0.2611,NA,0.1253,2.2635,0.1253,NA
"1172","3236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06674","K1801_R8_C44_Ta04396_seed_lot",0.5681,0.1191,NA,0.0904,0.6872,0.0904,NA
"1173","2515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06676","K1801_R8_C44_Ta04396_seed_lot",0.2558,0.1159,NA,NA,0.3717,0.1159,NA
"1174","4021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06681","K1801_R8_C44_Ta04396_seed_lot",1.3386,0.2428,NA,0.1953,1.5814,0.1953,NA
"1175","3248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06711","K1801_R9_C33_Ta04587_seed_lot",0.0194,0.0188,NA,NA,0.0382,0.0188,NA
"1176","4447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06731","K1801_R9_C46_Ta04833_seed_lot",1.3428,0,NA,NA,1.3428,1.3428,NA
"1177","4330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06740","K1801_R9_C5_Ta04605_seed_lot",0.9183,0,NA,NA,0.9183,0.9183,NA
"1178","3277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06754","Oa051AA086243_seed_lot",0.1404,0.1684,NA,NA,0.3088,0.1684,NA
"1179","3296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06758","Oa051AA086243_seed_lot",7.9118,1.501,NA,0.1752,9.4128,0.1752,NA
"1180","3276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06759","Oa051AA086243_seed_lot",12.4306,0.9459,NA,0.1924,13.3765,0.1924,NA
"1181","3297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06761","Oa051AA086243_seed_lot",2.095,0.9699,NA,0.3825,3.0649,0.3825,NA
"1182","3274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06763","Oa051AA086243_seed_lot",3.7987,1.4662,NA,0.1591,5.2649,0.1591,NA
"1183","3245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06764","Oa051AA086243_seed_lot",7.8657,1.0827,NA,0.1913,8.9484,0.1913,NA
"1184","3358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06765","Oa051AA086243_seed_lot",19.2834,1.4599,NA,0.2198,20.7433,0.2198,NA
"1185","3365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06766","Oa051AA086243_seed_lot",8.4894,1.3011,NA,0.1518,9.7905,0.1518,NA
"1186","4365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06770","Oa051AA086261_seed_lot",2.7224,0,NA,NA,2.7224,2.7224,NA
"1187","4338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06772","Oa051AA086261_seed_lot",2.1026,0,"Was dropped",NA,2.1026,2.1026,NA
"1188","3966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06785","Oa053AA086293_seed_lot",3.537,1.3666,NA,0.3472,4.9036,0.3472,NA
"1189","3977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06787","Oa053AA086293_seed_lot",4.0914,0.8701,NA,0.3663,4.9615,0.3663,NA
"1190","2478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06788","Oa053AA086293_seed_lot",5.219,1.1824,NA,0.5139,6.4014,0.5139,NA
"1191","3968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06789","Oa053AA086293_seed_lot",1.0119,0.7916,NA,NA,1.8035,0.7916,NA
"1192","3964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06792","Oa053AA086293_seed_lot",0.7054,1.1142,NA,0.1968,1.8196,0.1968,NA
"1193","3963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06793","Oa053AA086293_seed_lot",8.2125,0.8054,NA,NA,9.0179,0.8054,NA
"1194","3967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06794","Oa053AA086293_seed_lot",1.8901,1.3365,NA,0.3046,3.2266,0.3046,NA
"1195","3858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06801","Oa053AA086317_seed_lot",14.8125,1.3438,NA,0.4684,16.1563,0.4684,NA
"1196","3915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06804","Oa053AA086317_seed_lot",6.1955,0.7003,NA,0.2325,6.8958,0.2325,NA
"1197","4488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06808","Oa053AA086317_seed_lot",10.5382,0,NA,NA,10.5382,10.5382,NA
"1198","4490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06815","Oa054AA086329_seed_lot",2.4041,0,NA,NA,2.4041,2.4041,NA
"1199","3712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06825","Oa054AA086336_seed_lot",2.3363,0.3713,NA,NA,2.7076,0.3713,NA
"1200","4431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06829","Oa054AA086336_seed_lot",4.9907,0,NA,NA,4.9907,4.9907,NA
"1201","4414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06833","Oa054AA086336_seed_lot",4.0521,0,NA,NA,4.0521,4.0521,NA
"1202","3379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06856","Oa054AA086341_seed_lot",5.7138,0.3614,NA,0.2092,6.0752,0.2092,NA
"1203","4322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06858","Oa054AA086341_seed_lot",0.9883,0,NA,NA,0.9883,0.9883,NA
"1204","4380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06860","Oa054AA086341_seed_lot",1.5641,0,NA,NA,1.5641,1.5641,NA
"1205","3649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06869","Oa055AA086353_seed_lot",1.8317,0.1678,NA,0.1751,1.9995,0.1751,NA
"1206","3732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06870","Oa055AA086353_seed_lot",1.5571,0.6022,NA,0.188,2.1593,0.188,NA
"1207","4333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06874","Oa055AA086353_seed_lot",2.2774,0,NA,NA,2.2774,2.2774,NA
"1208","4321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06886","Oa055AA086362_seed_lot",2.2697,0,NA,NA,2.2697,2.2697,NA
"1209","4499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06911","Oa057AA086405_seed_lot",4.9644,0,NA,NA,4.9644,4.9644,NA
"1210","3325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06922","Oa057AA086407_seed_lot",2.8994,0.2599,NA,NA,3.1593,0.2599,NA
"1211","4360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06943","Oa057AA086429_seed_lot",6.3819,0,NA,NA,6.3819,6.3819,NA
"1212","4410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06950","Oa058AA086457_seed_lot",3.5194,0,NA,NA,3.5194,3.5194,NA
"1213","3364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta06993","Oa060AA086501_seed_lot",1.8489,0.2314,NA,0.1209,2.0803,0.1209,NA
"1214","4356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07036","Oa062AA086548_seed_lot",1.5276,0,NA,NA,1.5276,1.5276,NA
"1215","4373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07039","Oa062AA086548_seed_lot",0.2198,0,NA,NA,0.2198,0.2198,NA
"1216","4324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07044","Oa062AA086548_seed_lot",4.5967,0,NA,NA,NA,4.5967,NA
"1217","3986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07053","Oa063AA086588_seed_lot",1.1231,0.1528,NA,NA,1.2759,0.1528,NA
"1218","4376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07075","Oa065AA086629_seed_lot",10.6688,0,NA,NA,10.6688,10.6688,NA
"1219","4416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07076","Oa065AA086629_seed_lot",2.0664,0,NA,NA,2.0664,2.0664,NA
"1220","4433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07080","Oa065AA086629_seed_lot",4.2121,0,NA,NA,4.2121,4.2121,NA
"1221","4491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07098","Oa065AA086634_seed_lot",6.2449,0,NA,NA,6.2449,6.2449,NA
"1222","4361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07101","Oa065AA086634_seed_lot",0.8358,0,NA,NA,0.8358,0.8358,NA
"1223","3959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ta07108","Oa065AA086647_seed_lot",0.3265,0.2387,NA,NA,0.5652,0.2387,NA
